timestamp,attempt_id,scenario,attacker_id,attacker_role,operation,resource,zone,decision,deny_reason,blocked
2025-09-16T18:22:07+01:00,SEC-06082,role_escalation,ATTACK-0156,SupplyChain,ReadEnvironmentalRecord,environmental_record,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:23:09+01:00,SEC-07244,unauthorized_resource_access,ATTACK-0201,SupplyChain,ReadZone,zone_config,South,denied,REPLAY_DETECTED,true
2025-09-16T18:23:53+01:00,SEC-00933,brute_force_role_probe,ATTACK-0125,Farmer,ControlZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:24:10+01:00,SEC-01973,revoked_cert_reuse,ATTACK-0040,SupplyChain,ReadAudit,audit_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:27:46+01:00,SEC-01748,expired_cert_reuse,ATTACK-0035,Farmer,ReadZone,zone_config,South,denied,CERTIFICATE_INVALID,true
2025-09-16T18:27:59+01:00,SEC-01031,brute_force_role_probe,ATTACK-0151,Gateway,ReadAudit,audit_log,South,denied,OP_NOT_PERMITTED,true
2025-09-16T18:28:28+01:00,SEC-02921,brute_force_role_probe,ATTACK-0392,Sensor,WriteSensor,sensor_reading,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:29:28+01:00,SEC-02653,token_tampering,ATTACK-0269,Sensor,ReadEnvironmentalRecord,environmental_record,West,denied,OP_NOT_PERMITTED,true
2025-09-16T18:30:48+01:00,SEC-03299,zone_boundary_violation,ATTACK-0245,SupplyChain,WriteSensor,sensor_reading,East,denied,OP_NOT_PERMITTED,true
2025-09-16T18:32:55+01:00,SEC-06366,brute_force_role_probe,ATTACK-0369,Agronomist,ReadSensorData,sensor_reading,West,denied,OP_NOT_PERMITTED,true
2025-09-16T18:33:10+01:00,SEC-07056,expired_cert_reuse,ATTACK-0281,Farmer,ReadZone,zone_config,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:33:14+01:00,SEC-00387,revoked_cert_reuse,ATTACK-0076,Admin,ReadEnvironmentalRecord,environmental_record,South,denied,ZONE_MISMATCH,true
2025-09-16T18:35:44+01:00,SEC-04513,replay_attack,ATTACK-0207,Admin,ReadProvenance,provenance_log,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:37:54+01:00,SEC-07319,revoked_cert_reuse,ATTACK-0077,Gateway,ReadZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:39:48+01:00,SEC-02086,revoked_cert_reuse,ATTACK-0220,Sensor,WriteSensor,sensor_reading,South,denied,ZONE_MISMATCH,true
2025-09-16T18:40:18+01:00,SEC-03609,role_escalation,ATTACK-0246,Sensor,ReadProvenance,provenance_log,North,denied,CERTIFICATE_INVALID,true
2025-09-16T18:41:56+01:00,SEC-06345,revoked_cert_reuse,ATTACK-0220,Farmer,ReadZone,zone_config,East,denied,ZONE_MISMATCH,true
2025-09-16T18:42:10+01:00,SEC-03668,revoked_cert_reuse,ATTACK-0060,Gateway,ReadSensorData,sensor_reading,East,denied,CERTIFICATE_INVALID,true
2025-09-16T18:43:23+01:00,SEC-03983,zone_boundary_violation,ATTACK-0298,SupplyChain,ReadZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-16T18:43:58+01:00,SEC-05783,brute_force_role_probe,ATTACK-0277,Agronomist,WriteSensor,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-16T18:45:15+01:00,SEC-01045,unauthorized_resource_access,ATTACK-0150,Gateway,WriteSensor,sensor_reading,East,denied,OP_NOT_PERMITTED,true
2025-09-16T18:46:33+01:00,SEC-07472,zone_boundary_violation,ATTACK-0116,Agronomist,ReadEnvironmentalRecord,environmental_record,East,denied,ROLE_INSUFFICIENT,true
2025-09-16T18:48:25+01:00,SEC-07366,replay_attack,ATTACK-0120,Farmer,ReadEnvironmentalRecord,environmental_record,West,denied,ZONE_MISMATCH,true
2025-09-16T18:51:07+01:00,SEC-00905,token_tampering,ATTACK-0298,Farmer,ReadSensorData,sensor_reading,North,denied,CERTIFICATE_INVALID,true
2025-09-16T18:52:28+01:00,SEC-07216,unauthorized_resource_access,ATTACK-0136,Certifier,ReadZone,zone_config,South,denied,CERTIFICATE_INVALID,true
2025-09-16T18:55:53+01:00,SEC-03118,role_escalation,ATTACK-0110,Sensor,ReadSensorData,sensor_reading,East,denied,CERTIFICATE_INVALID,true
2025-09-16T18:56:36+01:00,SEC-02395,expired_cert_reuse,ATTACK-0169,Admin,ReadAudit,audit_log,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:57:19+01:00,SEC-05452,unauthorized_resource_access,ATTACK-0303,Agronomist,ControlZone,zone_config,South,denied,REPLAY_DETECTED,true
2025-09-16T18:57:38+01:00,SEC-00382,zone_boundary_violation,ATTACK-0341,Sensor,ReadSensorData,sensor_reading,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T18:57:59+01:00,SEC-07117,role_escalation,ATTACK-0092,Agronomist,ReadSensorData,sensor_reading,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T18:59:02+01:00,SEC-07986,revoked_cert_reuse,ATTACK-0125,Sensor,ReadZone,zone_config,South,denied,ZONE_MISMATCH,true
2025-09-16T18:59:10+01:00,SEC-02403,revoked_cert_reuse,ATTACK-0153,Gateway,ReadEnvironmentalRecord,environmental_record,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T18:59:20+01:00,SEC-01057,token_tampering,ATTACK-0170,Agronomist,ReadAudit,audit_log,East,denied,REPLAY_DETECTED,true
2025-09-16T18:59:48+01:00,SEC-03238,zone_boundary_violation,ATTACK-0268,Farmer,ReadSensorData,sensor_reading,South,denied,OP_NOT_PERMITTED,true
2025-09-16T19:01:51+01:00,SEC-04593,brute_force_role_probe,ATTACK-0121,Certifier,ReadProvenance,provenance_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:02:11+01:00,SEC-06825,expired_cert_reuse,ATTACK-0320,Admin,WriteSensor,sensor_reading,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:02:22+01:00,SEC-01709,zone_boundary_violation,ATTACK-0227,Certifier,ReadAudit,audit_log,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:02:28+01:00,SEC-03195,role_escalation,ATTACK-0103,Sensor,ReadSensorData,sensor_reading,North,denied,CERTIFICATE_INVALID,true
2025-09-16T19:03:07+01:00,SEC-03934,expired_cert_reuse,ATTACK-0368,Gateway,ControlZone,zone_config,South,denied,OP_NOT_PERMITTED,true
2025-09-16T19:04:47+01:00,SEC-04766,role_escalation,ATTACK-0269,Sensor,ControlZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T19:04:53+01:00,SEC-06606,expired_cert_reuse,ATTACK-0211,Admin,ReadProvenance,provenance_log,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:05:31+01:00,SEC-05163,unauthorized_resource_access,ATTACK-0178,Certifier,ReadZone,zone_config,East,denied,ZONE_MISMATCH,true
2025-09-16T19:06:46+01:00,SEC-02229,expired_cert_reuse,ATTACK-0185,Sensor,ReadZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:09:18+01:00,SEC-06440,replay_attack,ATTACK-0169,Gateway,ControlZone,zone_config,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:10:15+01:00,SEC-04612,replay_attack,ATTACK-0129,Farmer,ReadEnvironmentalRecord,environmental_record,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:11:48+01:00,SEC-05517,revoked_cert_reuse,ATTACK-0055,SupplyChain,ControlZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T19:11:53+01:00,SEC-00145,zone_boundary_violation,ATTACK-0172,SupplyChain,ReadProvenance,provenance_log,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:14:05+01:00,SEC-07629,unauthorized_resource_access,ATTACK-0128,Agronomist,ReadZone,zone_config,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:14:31+01:00,SEC-06074,role_escalation,ATTACK-0131,Certifier,ControlZone,zone_config,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:14:35+01:00,SEC-04134,zone_boundary_violation,ATTACK-0054,Sensor,ReadZone,zone_config,South,denied,ZONE_MISMATCH,true
2025-09-16T19:16:56+01:00,SEC-04790,token_tampering,ATTACK-0297,Agronomist,ReadSensorData,sensor_reading,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:17:19+01:00,SEC-04321,expired_cert_reuse,ATTACK-0077,Admin,ControlZone,zone_config,North,denied,CERTIFICATE_INVALID,true
2025-09-16T19:17:20+01:00,SEC-04701,role_escalation,ATTACK-0091,Farmer,ReadSensorData,sensor_reading,West,denied,REPLAY_DETECTED,true
2025-09-16T19:17:30+01:00,SEC-05475,revoked_cert_reuse,ATTACK-0367,Certifier,WriteSensor,sensor_reading,South,denied,REPLAY_DETECTED,true
2025-09-16T19:19:39+01:00,SEC-06967,expired_cert_reuse,ATTACK-0358,Gateway,ReadZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:19:46+01:00,SEC-00906,zone_boundary_violation,ATTACK-0158,Admin,ReadAudit,audit_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:20:40+01:00,SEC-01039,zone_boundary_violation,ATTACK-0221,Sensor,ControlZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T19:21:04+01:00,SEC-06287,unauthorized_resource_access,ATTACK-0331,Agronomist,ReadAudit,audit_log,West,denied,OP_NOT_PERMITTED,true
2025-09-16T19:21:24+01:00,SEC-04297,brute_force_role_probe,ATTACK-0294,Admin,ControlZone,zone_config,West,denied,OP_NOT_PERMITTED,true
2025-09-16T19:21:38+01:00,SEC-05808,role_escalation,ATTACK-0238,SupplyChain,ReadAudit,audit_log,West,denied,OP_NOT_PERMITTED,true
2025-09-16T19:23:29+01:00,SEC-02840,expired_cert_reuse,ATTACK-0279,Agronomist,ReadEnvironmentalRecord,environmental_record,South,denied,OP_NOT_PERMITTED,true
2025-09-16T19:23:58+01:00,SEC-04886,brute_force_role_probe,ATTACK-0171,Farmer,ReadEnvironmentalRecord,environmental_record,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:24:30+01:00,SEC-04450,zone_boundary_violation,ATTACK-0072,Certifier,ReadAudit,audit_log,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:25:01+01:00,SEC-06439,unauthorized_resource_access,ATTACK-0274,Agronomist,ReadProvenance,provenance_log,West,denied,ZONE_MISMATCH,true
2025-09-16T19:25:08+01:00,SEC-03919,expired_cert_reuse,ATTACK-0054,Certifier,ReadZone,zone_config,West,denied,ZONE_MISMATCH,true
2025-09-16T19:25:44+01:00,SEC-03456,expired_cert_reuse,ATTACK-0400,Admin,ControlZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-16T19:27:33+01:00,SEC-03469,zone_boundary_violation,ATTACK-0181,Certifier,ControlZone,zone_config,South,denied,CERTIFICATE_INVALID,true
2025-09-16T19:27:36+01:00,SEC-01089,brute_force_role_probe,ATTACK-0190,Admin,ReadEnvironmentalRecord,environmental_record,South,denied,CERTIFICATE_INVALID,true
2025-09-16T19:29:18+01:00,SEC-01327,role_escalation,ATTACK-0003,SupplyChain,ReadSensorData,sensor_reading,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:29:33+01:00,SEC-05117,role_escalation,ATTACK-0193,Agronomist,ControlZone,zone_config,East,denied,ZONE_MISMATCH,true
2025-09-16T19:29:39+01:00,SEC-00941,brute_force_role_probe,ATTACK-0159,Certifier,WriteSensor,sensor_reading,West,denied,REPLAY_DETECTED,true
2025-09-16T19:29:41+01:00,SEC-01773,role_escalation,ATTACK-0368,Gateway,ReadEnvironmentalRecord,environmental_record,North,denied,REPLAY_DETECTED,true
2025-09-16T19:31:24+01:00,SEC-02795,token_tampering,ATTACK-0235,Admin,WriteSensor,sensor_reading,North,denied,REPLAY_DETECTED,true
2025-09-16T19:31:53+01:00,SEC-03369,expired_cert_reuse,ATTACK-0322,Agronomist,ControlZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T19:32:55+01:00,SEC-07115,replay_attack,ATTACK-0275,Farmer,ControlZone,zone_config,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:33:09+01:00,SEC-04818,expired_cert_reuse,ATTACK-0356,Farmer,ReadZone,zone_config,South,denied,ZONE_MISMATCH,true
2025-09-16T19:35:43+01:00,SEC-03216,role_escalation,ATTACK-0122,Gateway,WriteSensor,sensor_reading,South,denied,OP_NOT_PERMITTED,true
2025-09-16T19:38:31+01:00,SEC-02367,expired_cert_reuse,ATTACK-0306,Certifier,ReadEnvironmentalRecord,environmental_record,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:39:41+01:00,SEC-02678,brute_force_role_probe,ATTACK-0094,Admin,ReadEnvironmentalRecord,environmental_record,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:41:45+01:00,SEC-01554,replay_attack,ATTACK-0134,Admin,ReadProvenance,provenance_log,North,denied,CERTIFICATE_INVALID,true
2025-09-16T19:43:33+01:00,SEC-05866,revoked_cert_reuse,ATTACK-0170,Certifier,ReadEnvironmentalRecord,environmental_record,West,denied,ZONE_MISMATCH,true
2025-09-16T19:44:02+01:00,SEC-02912,unauthorized_resource_access,ATTACK-0199,Gateway,WriteSensor,sensor_reading,South,denied,CERTIFICATE_INVALID,true
2025-09-16T19:44:52+01:00,SEC-07239,role_escalation,ATTACK-0067,Sensor,ReadZone,zone_config,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:49:55+01:00,SEC-05519,revoked_cert_reuse,ATTACK-0036,Agronomist,ControlZone,zone_config,West,denied,OP_NOT_PERMITTED,true
2025-09-16T19:52:12+01:00,SEC-05298,expired_cert_reuse,ATTACK-0348,Agronomist,ReadZone,zone_config,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:53:37+01:00,SEC-06240,revoked_cert_reuse,ATTACK-0067,Gateway,ReadEnvironmentalRecord,environmental_record,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:53:39+01:00,SEC-03891,zone_boundary_violation,ATTACK-0302,Sensor,ReadProvenance,provenance_log,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T19:54:57+01:00,SEC-07415,zone_boundary_violation,ATTACK-0213,Admin,ReadZone,zone_config,North,denied,OP_NOT_PERMITTED,true
2025-09-16T19:55:43+01:00,SEC-03874,revoked_cert_reuse,ATTACK-0320,SupplyChain,ControlZone,zone_config,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T19:55:55+01:00,SEC-06296,expired_cert_reuse,ATTACK-0141,Sensor,ReadProvenance,provenance_log,South,denied,OP_NOT_PERMITTED,true
2025-09-16T19:56:46+01:00,SEC-01293,replay_attack,ATTACK-0345,Certifier,ReadEnvironmentalRecord,environmental_record,East,denied,ZONE_MISMATCH,true
2025-09-16T19:57:15+01:00,SEC-01378,brute_force_role_probe,ATTACK-0057,Certifier,WriteSensor,sensor_reading,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:00:11+01:00,SEC-01133,brute_force_role_probe,ATTACK-0288,Certifier,ReadSensorData,sensor_reading,West,denied,REPLAY_DETECTED,true
2025-09-16T20:00:16+01:00,SEC-00765,expired_cert_reuse,ATTACK-0202,Gateway,ReadProvenance,provenance_log,South,denied,REPLAY_DETECTED,true
2025-09-16T20:01:55+01:00,SEC-04748,role_escalation,ATTACK-0192,Farmer,ControlZone,zone_config,North,denied,ZONE_MISMATCH,true
2025-09-16T20:01:56+01:00,SEC-00215,brute_force_role_probe,ATTACK-0285,Gateway,WriteSensor,sensor_reading,East,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:04:39+01:00,SEC-00184,brute_force_role_probe,ATTACK-0355,Sensor,WriteSensor,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-16T20:05:15+01:00,SEC-01649,expired_cert_reuse,ATTACK-0080,SupplyChain,ReadProvenance,provenance_log,North,denied,ZONE_MISMATCH,true
2025-09-16T20:05:44+01:00,SEC-06418,expired_cert_reuse,ATTACK-0281,Agronomist,ReadEnvironmentalRecord,environmental_record,East,denied,CERTIFICATE_INVALID,true
2025-09-16T20:06:22+01:00,SEC-06017,brute_force_role_probe,ATTACK-0352,SupplyChain,WriteSensor,sensor_reading,South,denied,OP_NOT_PERMITTED,true
2025-09-16T20:07:39+01:00,SEC-01895,replay_attack,ATTACK-0030,Farmer,ReadAudit,audit_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:08:28+01:00,SEC-03236,replay_attack,ATTACK-0086,Admin,ControlZone,zone_config,West,denied,ZONE_MISMATCH,true
2025-09-16T20:08:40+01:00,SEC-03225,role_escalation,ATTACK-0076,Farmer,ControlZone,zone_config,West,denied,REPLAY_DETECTED,true
2025-09-16T20:09:03+01:00,SEC-01187,unauthorized_resource_access,ATTACK-0247,Admin,ReadProvenance,provenance_log,East,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:12:10+01:00,SEC-04117,revoked_cert_reuse,ATTACK-0368,Sensor,WriteSensor,sensor_reading,North,denied,CERTIFICATE_INVALID,true
2025-09-16T20:12:44+01:00,SEC-05733,brute_force_role_probe,ATTACK-0331,Certifier,ReadEnvironmentalRecord,environmental_record,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:15:53+01:00,SEC-01273,unauthorized_resource_access,ATTACK-0147,Gateway,ReadAudit,audit_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:18:51+01:00,SEC-01001,token_tampering,ATTACK-0026,Agronomist,ReadAudit,audit_log,West,denied,OP_NOT_PERMITTED,true
2025-09-16T20:19:03+01:00,SEC-06091,unauthorized_resource_access,ATTACK-0180,Farmer,ReadSensorData,sensor_reading,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:19:24+01:00,SEC-00246,zone_boundary_violation,ATTACK-0252,Admin,WriteSensor,sensor_reading,South,denied,ZONE_MISMATCH,true
2025-09-16T20:19:40+01:00,SEC-04111,brute_force_role_probe,ATTACK-0321,Farmer,ControlZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-16T20:21:23+01:00,SEC-04798,zone_boundary_violation,ATTACK-0248,Admin,ReadZone,zone_config,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:23:35+01:00,SEC-07514,brute_force_role_probe,ATTACK-0078,Sensor,ReadProvenance,provenance_log,North,denied,REPLAY_DETECTED,true
2025-09-16T20:23:53+01:00,SEC-00462,unauthorized_resource_access,ATTACK-0277,Sensor,ReadProvenance,provenance_log,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:26:20+01:00,SEC-06855,unauthorized_resource_access,ATTACK-0182,Sensor,WriteSensor,sensor_reading,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:26:44+01:00,SEC-02196,zone_boundary_violation,ATTACK-0241,SupplyChain,ReadAudit,audit_log,West,denied,ZONE_MISMATCH,true
2025-09-16T20:29:15+01:00,SEC-03176,brute_force_role_probe,ATTACK-0182,Admin,ReadEnvironmentalRecord,environmental_record,South,denied,ZONE_MISMATCH,true
2025-09-16T20:29:15+01:00,SEC-06495,role_escalation,ATTACK-0002,Certifier,ReadEnvironmentalRecord,environmental_record,East,denied,OP_NOT_PERMITTED,true
2025-09-16T20:33:06+01:00,SEC-03202,role_escalation,ATTACK-0342,Sensor,ReadZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:34:42+01:00,SEC-05742,revoked_cert_reuse,ATTACK-0042,SupplyChain,ReadProvenance,provenance_log,South,denied,OP_NOT_PERMITTED,true
2025-09-16T20:37:00+01:00,SEC-07746,revoked_cert_reuse,ATTACK-0109,Certifier,ReadSensorData,sensor_reading,West,denied,REPLAY_DETECTED,true
2025-09-16T20:38:36+01:00,SEC-07417,revoked_cert_reuse,ATTACK-0079,Admin,ReadAudit,audit_log,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:38:48+01:00,SEC-00828,brute_force_role_probe,ATTACK-0186,Gateway,ReadEnvironmentalRecord,environmental_record,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:39:05+01:00,SEC-06125,expired_cert_reuse,ATTACK-0135,SupplyChain,ReadProvenance,provenance_log,South,denied,REPLAY_DETECTED,true
2025-09-16T20:39:06+01:00,SEC-07454,zone_boundary_violation,ATTACK-0113,Agronomist,ReadZone,zone_config,West,denied,ZONE_MISMATCH,true
2025-09-16T20:39:17+01:00,SEC-01176,revoked_cert_reuse,ATTACK-0034,Admin,ControlZone,zone_config,East,denied,ZONE_MISMATCH,true
2025-09-16T20:39:23+01:00,SEC-01441,token_tampering,ATTACK-0073,SupplyChain,ReadAudit,audit_log,North,denied,REPLAY_DETECTED,true
2025-09-16T20:40:33+01:00,SEC-01517,brute_force_role_probe,ATTACK-0192,SupplyChain,ReadSensorData,sensor_reading,South,denied,OP_NOT_PERMITTED,true
2025-09-16T20:41:09+01:00,SEC-04032,expired_cert_reuse,ATTACK-0213,Farmer,ReadAudit,audit_log,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:41:33+01:00,SEC-04407,unauthorized_resource_access,ATTACK-0331,Admin,ControlZone,zone_config,North,denied,CERTIFICATE_INVALID,true
2025-09-16T20:41:45+01:00,SEC-03026,revoked_cert_reuse,ATTACK-0106,Sensor,ReadSensorData,sensor_reading,East,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:42:31+01:00,SEC-05916,expired_cert_reuse,ATTACK-0337,Sensor,ReadProvenance,provenance_log,East,denied,OP_NOT_PERMITTED,true
2025-09-16T20:45:25+01:00,SEC-07164,expired_cert_reuse,ATTACK-0359,Agronomist,ControlZone,zone_config,North,denied,OP_NOT_PERMITTED,true
2025-09-16T20:47:00+01:00,SEC-02614,brute_force_role_probe,ATTACK-0262,SupplyChain,ReadZone,zone_config,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:48:01+01:00,SEC-03822,revoked_cert_reuse,ATTACK-0345,Agronomist,ReadAudit,audit_log,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:48:04+01:00,SEC-05537,expired_cert_reuse,ATTACK-0373,Certifier,ReadAudit,audit_log,North,denied,CERTIFICATE_INVALID,true
2025-09-16T20:50:19+01:00,SEC-07503,zone_boundary_violation,ATTACK-0390,SupplyChain,ReadZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-16T20:50:38+01:00,SEC-01509,zone_boundary_violation,ATTACK-0074,Agronomist,ReadSensorData,sensor_reading,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:51:51+01:00,SEC-06638,zone_boundary_violation,ATTACK-0204,SupplyChain,ReadSensorData,sensor_reading,North,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:52:12+01:00,SEC-06744,zone_boundary_violation,ATTACK-0249,Gateway,ReadEnvironmentalRecord,environmental_record,West,denied,REPLAY_DETECTED,true
2025-09-16T20:53:40+01:00,SEC-01627,replay_attack,ATTACK-0106,Certifier,ReadEnvironmentalRecord,environmental_record,East,denied,ZONE_MISMATCH,true
2025-09-16T20:54:20+01:00,SEC-00310,zone_boundary_violation,ATTACK-0055,Certifier,WriteSensor,sensor_reading,East,denied,ZONE_MISMATCH,true
2025-09-16T20:54:26+01:00,SEC-06456,expired_cert_reuse,ATTACK-0392,Sensor,ReadProvenance,provenance_log,East,denied,ZONE_MISMATCH,true
2025-09-16T20:55:41+01:00,SEC-02393,token_tampering,ATTACK-0176,Certifier,ReadEnvironmentalRecord,environmental_record,West,denied,REPLAY_DETECTED,true
2025-09-16T20:55:58+01:00,SEC-04708,expired_cert_reuse,ATTACK-0180,Certifier,ReadEnvironmentalRecord,environmental_record,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:56:13+01:00,SEC-00072,brute_force_role_probe,ATTACK-0289,Agronomist,ControlZone,zone_config,East,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:56:35+01:00,SEC-02570,unauthorized_resource_access,ATTACK-0317,Certifier,ReadEnvironmentalRecord,environmental_record,West,denied,REVOKED_CREDENTIAL,true
2025-09-16T20:58:08+01:00,SEC-07133,role_escalation,ATTACK-0054,SupplyChain,ReadEnvironmentalRecord,environmental_record,South,denied,OP_NOT_PERMITTED,true
2025-09-16T20:58:14+01:00,SEC-01463,token_tampering,ATTACK-0048,Certifier,ReadAudit,audit_log,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T20:58:46+01:00,SEC-00599,role_escalation,ATTACK-0206,Sensor,ReadSensorData,sensor_reading,West,denied,REPLAY_DETECTED,true
2025-09-16T20:59:53+01:00,SEC-00750,brute_force_role_probe,ATTACK-0234,Farmer,ReadEnvironmentalRecord,environmental_record,North,denied,CERTIFICATE_INVALID,true
2025-09-16T21:00:27+01:00,SEC-05522,expired_cert_reuse,ATTACK-0329,Admin,ReadProvenance,provenance_log,South,denied,REVOKED_CREDENTIAL,true
2025-09-16T21:00:54+01:00,SEC-00331,expired_cert_reuse,ATTACK-0074,SupplyChain,ReadProvenance,provenance_log,West,denied,CERTIFICATE_INVALID,true
2025-09-16T21:01:57+01:00,SEC-06716,unauthorized_resource_access,ATTACK-0242,Sensor,WriteSensor,sensor_reading,North,denied,ZONE_MISMATCH,true
2025-09-16T21:03:37+01:00,SEC-04989,token_tampering,ATTACK-0214,Admin,ReadAudit,audit_log,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T21:04:39+01:00,SEC-01878,brute_force_role_probe,ATTACK-0075,Agronomist,ReadZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T21:06:14+01:00,SEC-00119,unauthorized_resource_access,ATTACK-0114,Sensor,ReadZone,zone_config,North,denied,CERTIFICATE_INVALID,true
2025-09-16T21:06:43+01:00,SEC-05780,token_tampering,ATTACK-0120,Gateway,ReadSensorData,sensor_reading,North,denied,REVOKED_CREDENTIAL,true
2025-09-16T21:10:12+01:00,SEC-04491,expired_cert_reuse,ATTACK-0132,Farmer,ReadAudit,audit_log,North,denied,ZONE_MISMATCH,true
2025-09-16T21:11:07+01:00,SEC-03922,replay_attack,ATTACK-0325,SupplyChain,WriteSensor,sensor_reading,East,denied,REVOKED_CREDENTIAL,true
2025-09-16T21:11:11+01:00,SEC-01212,expired_cert_reuse,ATTACK-0017,Admin,ReadEnvironmentalRecord,environmental_record,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T21:12:11+01:00,SEC-05777,unauthorized_resource_access,ATTACK-0150,Gateway,ReadEnvironmentalRecord,environmental_record,West,denied,ROLE_INSUFFICIENT,true
2025-09-16T21:12:51+01:00,SEC-07108,brute_force_role_probe,ATTACK-0027,Admin,ReadAudit,audit_log,South,denied,OP_NOT_PERMITTED,true
2025-09-16T21:13:39+01:00,SEC-04569,replay_attack,ATTACK-0065,Gateway,ControlZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T21:16:08+01:00,SEC-01965,brute_force_role_probe,ATTACK-0148,SupplyChain,ReadEnvironmentalRecord,environmental_record,South,denied,ROLE_INSUFFICIENT,true
2025-09-16T21:18:37+01:00,SEC-02192,token_tampering,ATTACK-0211,Gateway,ReadZone,zone_config,East,denied,OP_NOT_PERMITTED,true
2025-09-16T21:19:00+01:00,SEC-01739,zone_boundary_violation,ATTACK-0235,Farmer,ReadProvenance,provenance_log,East,denied,REPLAY_DETECTED,true
2025-09-16T21:19:26+01:00,SEC-02844,expired_cert_reuse,ATTACK-0101,Agronomist,ReadAudit,audit_log,East,denied,CERTIFICATE_INVALID,true
2025-09-16T21:19:36+01:00,SEC-05439,role_escalation,ATTACK-0327,SupplyChain,ReadEnvironmentalRecord,environmental_record,East,denied,CERTIFICATE_INVALID,true
