timestamp,operation,sample_id,latency_ms,rbac_overhead_ms,peer_count,concurrent_clients
2025-08-01T08:38:00Z,WriteSensor,LS-0000760,1249.4,366.4,4,50
2025-08-01T08:40:00Z,WriteSensor,LS-0000761,1169.1,313.4,4,50
2025-08-01T08:42:00Z,WriteSensor,LS-0000762,1226.9,327.0,4,50
2025-08-01T08:44:00Z,WriteSensor,LS-0000763,1221.7,340.8,4,50
2025-08-01T08:46:00Z,WriteSensor,LS-0000764,1265.2,306.7,4,50
2025-08-01T08:48:00Z,WriteSensor,LS-0000765,1252.9,347.2,4,50
2025-08-01T08:50:00Z,WriteSensor,LS-0000766,1213.2,307.5,4,50
2025-08-01T08:52:00Z,WriteSensor,LS-0000767,1169.9,282.1,4,50
2025-08-01T08:54:00Z,WriteSensor,LS-0000768,1180.3,319.0,4,50
2025-08-01T08:56:00Z,WriteSensor,LS-0000769,1326.6,339.4,4,50
2025-08-01T08:58:00Z,WriteSensor,LS-0000770,1203.3,330.3,4,50
2025-08-01T09:00:00Z,WriteSensor,LS-0000771,1097.0,291.4,4,50
2025-08-01T09:02:00Z,WriteSensor,LS-0000772,1254.5,307.6,4,50
2025-08-01T09:04:00Z,WriteSensor,LS-0000773,1267.2,342.0,4,50
2025-08-01T09:06:00Z,WriteSensor,LS-0000774,1177.5,306.0,4,50
2025-08-01T09:08:00Z,WriteSensor,LS-0000775,1245.4,320.4,4,50
2025-08-01T09:10:00Z,WriteSensor,LS-0000776,1193.1,380.3,4,50
2025-08-01T09:12:00Z,WriteSensor,LS-0000777,1351.2,346.6,4,50
2025-08-01T09:14:00Z,WriteSensor,LS-0000778,1125.1,341.1,4,50
2025-08-01T09:16:00Z,WriteSensor,LS-0000779,1126.1,322.3,4,50
2025-08-01T09:18:00Z,WriteSensor,LS-0000780,1253.5,336.0,4,50
2025-08-01T09:20:00Z,WriteSensor,LS-0000781,1231.1,331.7,4,50
2025-08-01T09:22:00Z,WriteSensor,LS-0000782,1131.7,367.7,4,50
2025-08-01T09:24:00Z,WriteSensor,LS-0000783,1278.0,325.7,4,50
2025-08-01T09:26:00Z,WriteSensor,LS-0000784,1265.6,288.0,4,50
2025-08-01T09:28:00Z,WriteSensor,LS-0000785,1204.4,323.9,4,50
2025-08-01T09:30:00Z,WriteSensor,LS-0000786,1352.8,345.7,4,50
2025-08-01T09:32:00Z,WriteSensor,LS-0000787,1336.5,275.2,4,50
2025-08-01T09:34:00Z,WriteSensor,LS-0000788,1283.2,253.8,4,50
2025-08-01T09:36:00Z,WriteSensor,LS-0000789,1109.9,332.9,4,50
2025-08-01T09:38:00Z,WriteSensor,LS-0000790,1203.6,295.9,4,50
2025-08-01T09:40:00Z,WriteSensor,LS-0000791,1248.4,309.8,4,50
2025-08-01T09:42:00Z,WriteSensor,LS-0000792,1271.7,296.1,4,50
2025-08-01T09:44:00Z,WriteSensor,LS-0000793,1265.0,329.1,4,50
2025-08-01T09:46:00Z,WriteSensor,LS-0000794,1195.7,313.9,4,50
2025-08-01T09:48:00Z,WriteSensor,LS-0000795,1134.8,309.0,4,50
2025-08-01T09:50:00Z,WriteSensor,LS-0000796,1238.5,347.8,4,50
2025-08-01T09:52:00Z,WriteSensor,LS-0000797,1232.7,295.5,4,50
2025-08-01T09:54:00Z,WriteSensor,LS-0000798,1180.4,288.8,4,50
2025-08-01T09:56:00Z,WriteSensor,LS-0000799,1149.0,324.2,4,50
2025-08-01T09:58:00Z,WriteSensor,LS-0000800,1173.9,329.6,4,50
2025-08-01T10:00:00Z,WriteSensor,LS-0000801,1128.7,317.9,4,50
2025-08-01T10:02:00Z,WriteSensor,LS-0000802,1171.7,351.5,4,50
2025-08-01T10:04:00Z,WriteSensor,LS-0000803,1200.3,334.9,4,50
2025-08-01T10:06:00Z,WriteSensor,LS-0000804,1244.9,333.0,4,50
2025-08-01T10:08:00Z,WriteSensor,LS-0000805,1213.3,319.9,4,50
2025-08-01T10:10:00Z,WriteSensor,LS-0000806,1219.3,284.0,4,50
2025-08-01T10:12:00Z,WriteSensor,LS-0000807,1228.2,328.4,4,50
2025-08-01T10:14:00Z,WriteSensor,LS-0000808,1182.2,321.1,4,50
2025-08-01T10:16:00Z,WriteSensor,LS-0000809,1205.5,352.3,4,50
2025-08-01T10:18:00Z,WriteSensor,LS-0000810,1252.6,365.7,4,50
2025-08-01T10:20:00Z,WriteSensor,LS-0000811,1273.4,330.2,4,50
2025-08-01T10:22:00Z,WriteSensor,LS-0000812,1135.7,319.7,4,50
2025-08-01T10:24:00Z,WriteSensor,LS-0000813,1237.3,299.7,4,50
2025-08-01T10:26:00Z,WriteSensor,LS-0000814,1278.6,274.0,4,50
2025-08-01T10:28:00Z,WriteSensor,LS-0000815,1096.7,347.4,4,50
2025-08-01T10:30:00Z,WriteSensor,LS-0000816,1271.1,314.0,4,50
2025-08-01T10:32:00Z,WriteSensor,LS-0000817,1226.2,330.2,4,50
2025-08-01T10:34:00Z,WriteSensor,LS-0000818,1175.6,359.0,4,50
2025-08-01T10:36:00Z,WriteSensor,LS-0000819,1208.6,319.5,4,50
2025-08-01T10:38:00Z,WriteSensor,LS-0000820,1084.9,300.7,4,50
2025-08-01T10:40:00Z,WriteSensor,LS-0000821,1042.4,319.7,4,50
2025-08-01T10:42:00Z,WriteSensor,LS-0000822,1259.4,346.2,4,50
2025-08-01T10:44:00Z,WriteSensor,LS-0000823,1192.8,306.9,4,50
2025-08-01T10:46:00Z,WriteSensor,LS-0000824,1259.7,302.2,4,50
2025-08-01T10:48:00Z,WriteSensor,LS-0000825,1235.2,316.4,4,50
2025-08-01T10:50:00Z,WriteSensor,LS-0000826,1210.1,342.2,4,50
2025-08-01T10:52:00Z,WriteSensor,LS-0000827,1215.7,278.1,4,50
2025-08-01T10:54:00Z,WriteSensor,LS-0000828,1229.9,329.7,4,50
2025-08-01T10:56:00Z,WriteSensor,LS-0000829,1204.6,347.9,4,50
2025-08-01T10:58:00Z,WriteSensor,LS-0000830,1277.6,297.7,4,50
2025-08-01T11:00:00Z,WriteSensor,LS-0000831,1334.6,322.3,4,50
2025-08-01T11:02:00Z,WriteSensor,LS-0000832,1288.4,342.9,4,50
2025-08-01T11:04:00Z,WriteSensor,LS-0000833,1175.8,327.5,4,50
2025-08-01T11:06:00Z,WriteSensor,LS-0000834,1199.5,334.4,4,50
2025-08-01T11:08:00Z,WriteSensor,LS-0000835,1146.8,305.4,4,50
2025-08-01T11:10:00Z,WriteSensor,LS-0000836,1119.5,313.8,4,50
2025-08-01T11:12:00Z,WriteSensor,LS-0000837,1184.1,310.1,4,50
2025-08-01T11:14:00Z,WriteSensor,LS-0000838,1226.2,330.4,4,50
2025-08-01T11:16:00Z,WriteSensor,LS-0000839,1192.3,323.3,4,50
2025-08-01T11:18:00Z,WriteSensor,LS-0000840,1181.4,323.2,4,50
2025-08-01T11:20:00Z,WriteSensor,LS-0000841,1185.4,316.5,4,50
2025-08-01T11:22:00Z,WriteSensor,LS-0000842,1180.5,344.6,4,50
2025-08-01T11:24:00Z,WriteSensor,LS-0000843,1242.0,349.5,4,50
2025-08-01T11:26:00Z,WriteSensor,LS-0000844,1315.2,310.8,4,50
2025-08-01T11:28:00Z,WriteSensor,LS-0000845,1236.4,337.5,4,50
2025-08-01T11:30:00Z,WriteSensor,LS-0000846,1212.5,325.3,4,50
2025-08-01T11:32:00Z,WriteSensor,LS-0000847,1238.0,334.1,4,50
2025-08-01T11:34:00Z,WriteSensor,LS-0000848,1290.0,301.7,4,50
2025-08-01T11:36:00Z,WriteSensor,LS-0000849,1127.1,297.2,4,50
2025-08-01T11:38:00Z,WriteSensor,LS-0000850,1277.5,338.2,4,50
2025-08-01T11:40:00Z,WriteSensor,LS-0000851,1244.7,327.6,4,50
2025-08-01T11:42:00Z,WriteSensor,LS-0000852,1239.7,369.4,4,50
2025-08-01T11:44:00Z,WriteSensor,LS-0000853,1228.8,342.6,4,50
2025-08-01T11:46:00Z,WriteSensor,LS-0000854,1285.7,314.7,4,50
2025-08-01T11:48:00Z,WriteSensor,LS-0000855,1179.9,328.4,4,50
2025-08-01T11:50:00Z,WriteSensor,LS-0000856,1283.9,288.3,4,50
2025-08-01T11:52:00Z,WriteSensor,LS-0000857,1138.4,324.8,4,50
2025-08-01T11:54:00Z,WriteSensor,LS-0000858,1274.1,305.3,4,50
2025-08-01T11:56:00Z,WriteSensor,LS-0000859,1131.1,327.0,4,50
2025-08-01T11:58:00Z,WriteSensor,LS-0000860,1244.7,328.2,4,50
2025-08-01T12:00:00Z,WriteSensor,LS-0000861,1196.1,340.0,4,50
2025-08-01T12:02:00Z,WriteSensor,LS-0000862,1220.9,326.5,4,50
2025-08-01T12:04:00Z,WriteSensor,LS-0000863,1125.7,293.5,4,50
2025-08-01T12:06:00Z,WriteSensor,LS-0000864,1276.9,367.3,4,50
2025-08-01T12:08:00Z,WriteSensor,LS-0000865,1149.2,302.1,4,50
2025-08-01T12:10:00Z,WriteSensor,LS-0000866,1159.3,316.7,4,50
2025-08-01T12:12:00Z,WriteSensor,LS-0000867,1206.8,293.7,4,50
2025-08-01T12:14:00Z,WriteSensor,LS-0000868,1327.6,335.2,4,50
2025-08-01T12:16:00Z,WriteSensor,LS-0000869,1265.3,228.7,4,50
2025-08-01T12:18:00Z,WriteSensor,LS-0000870,1194.3,285.0,4,50
2025-08-01T12:20:00Z,WriteSensor,LS-0000871,1199.1,339.8,4,50
2025-08-01T12:22:00Z,WriteSensor,LS-0000872,1350.6,328.3,4,50
2025-08-01T12:24:00Z,WriteSensor,LS-0000873,1226.1,320.4,4,50
2025-08-01T12:26:00Z,WriteSensor,LS-0000874,1221.8,322.1,4,50
2025-08-01T12:28:00Z,WriteSensor,LS-0000875,1228.8,308.5,4,50
2025-08-01T12:30:00Z,WriteSensor,LS-0000876,1248.4,293.8,4,50
2025-08-01T12:32:00Z,WriteSensor,LS-0000877,1160.3,349.9,4,50
2025-08-01T12:34:00Z,WriteSensor,LS-0000878,1274.5,360.1,4,50
2025-08-01T12:36:00Z,WriteSensor,LS-0000879,1210.6,318.8,4,50
2025-08-01T12:38:00Z,WriteSensor,LS-0000880,1209.9,315.5,4,50
2025-08-01T12:40:00Z,WriteSensor,LS-0000881,1329.7,286.4,4,50
2025-08-01T12:42:00Z,WriteSensor,LS-0000882,1184.6,322.9,4,50
2025-08-01T12:44:00Z,WriteSensor,LS-0000883,1251.1,310.3,4,50
2025-08-01T12:46:00Z,WriteSensor,LS-0000884,1175.1,301.3,4,50
2025-08-01T12:48:00Z,WriteSensor,LS-0000885,1218.0,344.3,4,50
2025-08-01T12:50:00Z,WriteSensor,LS-0000886,1241.0,290.7,4,50
2025-08-01T12:52:00Z,WriteSensor,LS-0000887,1247.8,371.0,4,50
2025-08-01T12:54:00Z,WriteSensor,LS-0000888,1262.8,351.7,4,50
2025-08-01T12:56:00Z,WriteSensor,LS-0000889,1182.2,311.3,4,50
2025-08-01T12:58:00Z,WriteSensor,LS-0000890,1186.6,322.6,4,50
2025-08-01T13:00:00Z,WriteSensor,LS-0000891,1247.6,329.7,4,50
2025-08-01T13:02:00Z,WriteSensor,LS-0000892,1262.3,348.0,4,50
2025-08-01T13:04:00Z,WriteSensor,LS-0000893,1329.9,348.5,4,50
2025-08-01T13:06:00Z,WriteSensor,LS-0000894,1188.3,355.5,4,50
2025-08-01T13:08:00Z,WriteSensor,LS-0000895,1152.1,333.1,4,50
2025-08-01T13:10:00Z,WriteSensor,LS-0000896,1366.5,337.9,4,50
2025-08-01T13:12:00Z,WriteSensor,LS-0000897,1235.9,332.8,4,50
2025-08-01T13:14:00Z,WriteSensor,LS-0000898,1282.0,355.3,4,50
2025-08-01T13:16:00Z,WriteSensor,LS-0000899,1292.5,283.0,4,50
2025-08-01T13:18:00Z,WriteSensor,LS-0000900,1175.5,309.5,4,50
2025-08-01T13:20:00Z,WriteSensor,LS-0000901,1258.1,338.0,4,50
2025-08-01T13:22:00Z,WriteSensor,LS-0000902,1106.0,313.7,4,50
2025-08-01T13:24:00Z,WriteSensor,LS-0000903,1238.8,306.0,4,50
2025-08-01T13:26:00Z,WriteSensor,LS-0000904,1269.0,279.8,4,50
2025-08-01T13:28:00Z,WriteSensor,LS-0000905,1219.6,303.2,4,50
2025-08-01T13:30:00Z,WriteSensor,LS-0000906,1255.3,300.8,4,50
2025-08-01T13:32:00Z,WriteSensor,LS-0000907,1258.9,280.2,4,50
2025-08-01T13:34:00Z,WriteSensor,LS-0000908,1137.2,291.1,4,50
2025-08-01T13:36:00Z,WriteSensor,LS-0000909,1335.4,363.7,4,50
2025-08-01T13:38:00Z,WriteSensor,LS-0000910,1219.5,342.4,4,50
2025-08-01T13:40:00Z,WriteSensor,LS-0000911,1083.8,309.5,4,50
2025-08-01T13:42:00Z,WriteSensor,LS-0000912,1204.9,319.9,4,50
2025-08-01T13:44:00Z,WriteSensor,LS-0000913,1139.5,262.9,4,50
2025-08-01T13:46:00Z,WriteSensor,LS-0000914,1217.9,291.8,4,50
2025-08-01T13:48:00Z,WriteSensor,LS-0000915,1233.8,276.7,4,50
2025-08-01T13:50:00Z,WriteSensor,LS-0000916,1157.9,329.4,4,50
2025-08-01T13:52:00Z,WriteSensor,LS-0000917,1283.5,315.5,4,50
2025-08-01T13:54:00Z,WriteSensor,LS-0000918,1292.9,341.8,4,50
2025-08-01T13:56:00Z,WriteSensor,LS-0000919,1142.8,307.9,4,50
2025-08-01T13:58:00Z,WriteSensor,LS-0000920,1194.5,305.1,4,50
2025-08-01T14:00:00Z,WriteSensor,LS-0000921,1324.7,316.3,4,50
2025-08-01T14:02:00Z,WriteSensor,LS-0000922,1378.6,347.4,4,50
2025-08-01T14:04:00Z,WriteSensor,LS-0000923,1126.6,302.6,4,50
2025-08-01T14:06:00Z,WriteSensor,LS-0000924,1291.4,307.7,4,50
2025-08-01T14:08:00Z,WriteSensor,LS-0000925,1260.4,355.0,4,50
2025-08-01T14:10:00Z,WriteSensor,LS-0000926,1212.0,343.6,4,50
2025-08-01T14:12:00Z,WriteSensor,LS-0000927,1245.3,336.3,4,50
2025-08-01T14:14:00Z,WriteSensor,LS-0000928,1216.6,277.8,4,50
2025-08-01T14:16:00Z,WriteSensor,LS-0000929,1285.6,308.1,4,50
2025-08-01T14:18:00Z,WriteSensor,LS-0000930,1240.3,347.5,4,50
2025-08-01T14:20:00Z,WriteSensor,LS-0000931,1270.3,317.6,4,50
2025-08-01T14:22:00Z,WriteSensor,LS-0000932,1171.8,300.0,4,50
2025-08-01T14:24:00Z,WriteSensor,LS-0000933,1152.2,341.6,4,50
2025-08-01T14:26:00Z,WriteSensor,LS-0000934,1200.6,322.7,4,50
2025-08-01T14:28:00Z,WriteSensor,LS-0000935,1260.2,348.3,4,50
2025-08-01T14:30:00Z,WriteSensor,LS-0000936,1083.7,332.7,4,50
2025-08-01T14:32:00Z,WriteSensor,LS-0000937,1226.2,345.1,4,50
2025-08-01T14:34:00Z,WriteSensor,LS-0000938,1280.8,320.5,4,50
2025-08-01T14:36:00Z,WriteSensor,LS-0000939,1312.7,329.2,4,50
2025-08-01T14:38:00Z,WriteSensor,LS-0000940,1253.4,297.3,4,50
2025-08-01T14:40:00Z,WriteSensor,LS-0000941,1230.7,331.5,4,50
2025-08-01T14:42:00Z,WriteSensor,LS-0000942,1281.2,318.2,4,50
2025-08-01T14:44:00Z,WriteSensor,LS-0000943,1309.3,334.5,4,50
2025-08-01T14:46:00Z,WriteSensor,LS-0000944,1160.2,318.9,4,50
2025-08-01T14:48:00Z,WriteSensor,LS-0000945,1191.6,303.6,4,50
2025-08-01T14:50:00Z,WriteSensor,LS-0000946,1183.0,340.8,4,50
2025-08-01T14:52:00Z,WriteSensor,LS-0000947,1155.7,303.4,4,50
2025-08-01T14:54:00Z,WriteSensor,LS-0000948,1274.5,315.9,4,50
2025-08-01T14:56:00Z,WriteSensor,LS-0000949,1296.0,315.2,4,50
2025-08-01T14:58:00Z,WriteSensor,LS-0000950,1134.5,348.5,4,50
2025-08-01T15:00:00Z,WriteSensor,LS-0000951,1249.8,323.0,4,50
2025-08-01T15:02:00Z,WriteSensor,LS-0000952,1202.6,347.8,4,50
2025-08-01T15:04:00Z,WriteSensor,LS-0000953,1182.1,339.5,4,50
2025-08-01T15:06:00Z,WriteSensor,LS-0000954,1228.5,298.5,4,50
2025-08-01T15:08:00Z,WriteSensor,LS-0000955,1231.7,289.4,4,50
2025-08-01T15:10:00Z,WriteSensor,LS-0000956,1280.3,304.7,4,50
2025-08-01T15:12:00Z,WriteSensor,LS-0000957,1223.1,351.7,4,50
2025-08-01T15:14:00Z,WriteSensor,LS-0000958,1270.7,355.2,4,50
2025-08-01T15:16:00Z,WriteSensor,LS-0000959,1331.8,290.7,4,50
2025-08-01T15:18:00Z,WriteSensor,LS-0000960,1163.5,362.7,4,50
2025-08-01T15:20:00Z,WriteSensor,LS-0000961,1134.3,331.6,4,50
2025-08-01T15:22:00Z,WriteSensor,LS-0000962,1219.7,361.7,4,50
2025-08-01T15:24:00Z,WriteSensor,LS-0000963,1166.9,306.9,4,50
2025-08-01T15:26:00Z,WriteSensor,LS-0000964,1267.0,313.4,4,50
2025-08-01T15:28:00Z,WriteSensor,LS-0000965,1283.0,374.7,4,50
2025-08-01T15:30:00Z,WriteSensor,LS-0000966,1160.2,324.4,4,50
2025-08-01T15:32:00Z,WriteSensor,LS-0000967,1293.7,364.4,4,50
2025-08-01T15:34:00Z,WriteSensor,LS-0000968,1275.9,350.6,4,50
2025-08-01T15:36:00Z,WriteSensor,LS-0000969,1288.5,324.8,4,50
2025-08-01T15:38:00Z,WriteSensor,LS-0000970,1279.4,340.4,4,50
2025-08-01T15:40:00Z,WriteSensor,LS-0000971,1191.3,279.3,4,50
2025-08-01T15:42:00Z,WriteSensor,LS-0000972,1263.1,292.0,4,50
2025-08-01T15:44:00Z,WriteSensor,LS-0000973,1219.1,319.3,4,50
2025-08-01T15:46:00Z,WriteSensor,LS-0000974,1193.6,314.9,4,50
2025-08-01T15:48:00Z,WriteSensor,LS-0000975,1230.7,306.4,4,50
2025-08-01T15:50:00Z,WriteSensor,LS-0000976,1256.8,288.2,4,50
2025-08-01T15:52:00Z,WriteSensor,LS-0000977,1298.5,345.4,4,50
2025-08-01T15:54:00Z,WriteSensor,LS-0000978,1273.9,355.6,4,50
2025-08-01T15:56:00Z,WriteSensor,LS-0000979,1211.8,300.4,4,50
2025-08-01T15:58:00Z,WriteSensor,LS-0000980,1194.1,327.4,4,50
2025-08-01T16:00:00Z,WriteSensor,LS-0000981,1048.1,302.3,4,50
2025-08-01T16:02:00Z,WriteSensor,LS-0000982,1310.8,356.9,4,50
2025-08-01T16:04:00Z,WriteSensor,LS-0000983,1268.8,292.6,4,50
2025-08-01T16:06:00Z,WriteSensor,LS-0000984,1181.5,328.0,4,50
2025-08-01T16:08:00Z,WriteSensor,LS-0000985,1101.8,293.6,4,50
2025-08-01T16:10:00Z,WriteSensor,LS-0000986,1182.9,322.2,4,50
2025-08-01T16:12:00Z,WriteSensor,LS-0000987,1177.4,297.0,4,50
2025-08-01T16:14:00Z,WriteSensor,LS-0000988,1238.2,310.3,4,50
2025-08-01T16:16:00Z,WriteSensor,LS-0000989,1224.7,315.7,4,50
2025-08-01T16:18:00Z,WriteSensor,LS-0000990,1225.7,347.6,4,50
2025-08-01T16:20:00Z,WriteSensor,LS-0000991,1269.6,301.9,4,50
2025-08-01T16:22:00Z,WriteSensor,LS-0000992,1162.2,337.0,4,50
2025-08-01T16:24:00Z,WriteSensor,LS-0000993,1139.9,319.0,4,50
2025-08-01T16:26:00Z,WriteSensor,LS-0000994,1238.2,378.8,4,50
2025-08-01T16:28:00Z,WriteSensor,LS-0000995,1173.8,368.7,4,50
2025-08-01T16:30:00Z,WriteSensor,LS-0000996,1238.3,318.1,4,50
2025-08-01T16:32:00Z,WriteSensor,LS-0000997,1285.5,312.7,4,50
2025-08-01T16:34:00Z,WriteSensor,LS-0000998,1250.7,335.4,4,50
2025-08-01T16:36:00Z,WriteSensor,LS-0000999,1299.1,321.4,4,50
2025-08-01T16:38:00Z,WriteSensor,LS-0001000,1131.5,296.1,4,50
2025-08-01T16:40:00Z,WriteSensor,LS-0001001,1165.8,297.2,4,50
2025-08-01T16:42:00Z,WriteSensor,LS-0001002,1259.4,324.5,4,50
2025-08-01T16:44:00Z,WriteSensor,LS-0001003,1206.0,353.4,4,50
2025-08-01T16:46:00Z,WriteSensor,LS-0001004,1177.0,342.1,4,50
2025-08-01T16:48:00Z,WriteSensor,LS-0001005,1208.6,290.5,4,50
2025-08-01T16:50:00Z,WriteSensor,LS-0001006,1253.9,302.6,4,50
2025-08-01T16:52:00Z,WriteSensor,LS-0001007,1160.2,333.2,4,50
2025-08-01T16:54:00Z,WriteSensor,LS-0001008,1162.2,347.8,4,50
2025-08-01T16:56:00Z,WriteSensor,LS-0001009,1168.9,307.0,4,50
2025-08-01T16:58:00Z,WriteSensor,LS-0001010,1266.0,306.5,4,50
2025-08-01T17:00:00Z,WriteSensor,LS-0001011,1266.3,274.8,4,50
2025-08-01T17:02:00Z,WriteSensor,LS-0001012,1193.8,313.9,4,50
2025-08-01T17:04:00Z,WriteSensor,LS-0001013,1207.9,362.5,4,50
2025-08-01T17:06:00Z,WriteSensor,LS-0001014,1231.4,340.0,4,50
2025-08-01T17:08:00Z,WriteSensor,LS-0001015,1145.1,302.8,4,50
2025-08-01T17:10:00Z,WriteSensor,LS-0001016,1196.0,353.5,4,50
2025-08-01T17:12:00Z,WriteSensor,LS-0001017,1210.9,342.4,4,50
2025-08-01T17:14:00Z,WriteSensor,LS-0001018,1157.4,352.4,4,50
2025-08-01T17:16:00Z,WriteSensor,LS-0001019,1262.8,279.8,4,50
2025-08-01T17:18:00Z,WriteSensor,LS-0001020,1165.3,345.7,4,50
2025-08-01T17:20:00Z,WriteSensor,LS-0001021,1252.5,313.0,4,50
2025-08-01T17:22:00Z,WriteSensor,LS-0001022,1268.5,338.3,4,50
2025-08-01T17:24:00Z,WriteSensor,LS-0001023,1175.4,317.3,4,50
2025-08-01T17:26:00Z,WriteSensor,LS-0001024,1241.5,262.0,4,50
2025-08-01T17:28:00Z,WriteSensor,LS-0001025,1179.3,318.4,4,50
2025-08-01T17:30:00Z,WriteSensor,LS-0001026,1141.4,357.8,4,50
2025-08-01T17:32:00Z,WriteSensor,LS-0001027,1248.1,320.7,4,50
2025-08-01T17:34:00Z,WriteSensor,LS-0001028,1175.4,322.3,4,50
2025-08-01T17:36:00Z,WriteSensor,LS-0001029,1273.6,316.4,4,50
2025-08-01T17:38:00Z,WriteSensor,LS-0001030,1283.2,300.1,4,50
2025-08-01T17:40:00Z,WriteSensor,LS-0001031,1267.4,316.4,4,50
2025-08-01T17:42:00Z,WriteSensor,LS-0001032,1197.3,308.5,4,50
2025-08-01T17:44:00Z,WriteSensor,LS-0001033,1253.6,315.6,4,50
2025-08-01T17:46:00Z,WriteSensor,LS-0001034,1200.5,337.3,4,50
2025-08-01T17:48:00Z,WriteSensor,LS-0001035,1197.6,291.1,4,50
2025-08-01T17:50:00Z,WriteSensor,LS-0001036,1190.9,322.0,4,50
2025-08-01T17:52:00Z,WriteSensor,LS-0001037,1144.0,343.2,4,50
2025-08-01T17:54:00Z,WriteSensor,LS-0001038,1231.0,323.7,4,50
2025-08-01T17:56:00Z,WriteSensor,LS-0001039,1256.9,308.0,4,50
2025-08-01T17:58:00Z,WriteSensor,LS-0001040,1310.5,299.7,4,50
2025-08-01T18:00:00Z,WriteSensor,LS-0001041,1313.7,316.3,4,50
2025-08-01T18:02:00Z,WriteSensor,LS-0001042,1265.6,327.4,4,50
2025-08-01T18:04:00Z,WriteSensor,LS-0001043,1262.8,341.0,4,50
2025-08-01T18:06:00Z,WriteSensor,LS-0001044,1225.7,320.7,4,50
2025-08-01T18:08:00Z,WriteSensor,LS-0001045,1162.9,312.7,4,50
2025-08-01T18:10:00Z,WriteSensor,LS-0001046,1179.5,285.1,4,50
2025-08-01T18:12:00Z,WriteSensor,LS-0001047,1256.0,351.3,4,50
2025-08-01T18:14:00Z,WriteSensor,LS-0001048,1193.8,304.5,4,50
2025-08-01T18:16:00Z,WriteSensor,LS-0001049,1268.4,333.2,4,50
2025-08-01T18:18:00Z,WriteSensor,LS-0001050,1175.8,319.9,4,50
2025-08-01T18:20:00Z,WriteSensor,LS-0001051,1266.5,360.2,4,50
2025-08-01T18:22:00Z,WriteSensor,LS-0001052,1223.0,346.7,4,50
2025-08-01T18:24:00Z,WriteSensor,LS-0001053,1190.6,317.9,4,50
2025-08-01T18:26:00Z,WriteSensor,LS-0001054,1254.7,350.9,4,50
2025-08-01T18:28:00Z,WriteSensor,LS-0001055,1210.0,311.6,4,50
2025-08-01T18:30:00Z,WriteSensor,LS-0001056,1213.1,314.1,4,50
2025-08-01T18:32:00Z,WriteSensor,LS-0001057,1181.3,292.1,4,50
2025-08-01T18:34:00Z,WriteSensor,LS-0001058,1176.1,368.6,4,50
2025-08-01T18:36:00Z,WriteSensor,LS-0001059,1208.3,316.3,4,50
2025-08-01T18:38:00Z,WriteSensor,LS-0001060,1247.0,316.2,4,50
2025-08-01T18:40:00Z,WriteSensor,LS-0001061,1323.8,336.4,4,50
2025-08-01T18:42:00Z,WriteSensor,LS-0001062,1254.1,363.6,4,50
2025-08-01T18:44:00Z,WriteSensor,LS-0001063,1215.7,295.4,4,50
2025-08-01T18:46:00Z,WriteSensor,LS-0001064,1280.7,333.6,4,50
2025-08-01T18:48:00Z,WriteSensor,LS-0001065,1264.4,368.6,4,50
2025-08-01T18:50:00Z,WriteSensor,LS-0001066,1250.5,341.1,4,50
2025-08-01T18:52:00Z,WriteSensor,LS-0001067,1246.3,304.3,4,50
2025-08-01T18:54:00Z,WriteSensor,LS-0001068,1210.4,310.6,4,50
2025-08-01T18:56:00Z,WriteSensor,LS-0001069,1165.7,312.6,4,50
2025-08-01T18:58:00Z,WriteSensor,LS-0001070,1213.6,306.9,4,50
2025-08-01T19:00:00Z,WriteSensor,LS-0001071,1195.6,268.4,4,50
2025-08-01T19:02:00Z,WriteSensor,LS-0001072,1256.1,360.8,4,50
2025-08-01T19:04:00Z,WriteSensor,LS-0001073,1307.8,331.2,4,50
2025-08-01T19:06:00Z,WriteSensor,LS-0001074,1245.1,373.0,4,50
2025-08-01T19:08:00Z,WriteSensor,LS-0001075,1202.0,368.5,4,50
2025-08-01T19:10:00Z,WriteSensor,LS-0001076,1266.9,300.1,4,50
2025-08-01T19:12:00Z,WriteSensor,LS-0001077,1226.6,324.5,4,50
2025-08-01T19:14:00Z,WriteSensor,LS-0001078,1206.9,308.0,4,50
2025-08-01T19:16:00Z,WriteSensor,LS-0001079,1120.8,316.8,4,50
2025-08-01T19:18:00Z,WriteSensor,LS-0001080,1291.0,317.5,4,50
2025-08-01T19:20:00Z,WriteSensor,LS-0001081,1212.6,331.0,4,50
2025-08-01T19:22:00Z,WriteSensor,LS-0001082,1229.5,319.6,4,50
2025-08-01T19:24:00Z,WriteSensor,LS-0001083,1265.4,288.6,4,50
2025-08-01T19:26:00Z,WriteSensor,LS-0001084,1150.3,274.4,4,50
2025-08-01T19:28:00Z,WriteSensor,LS-0001085,1269.4,328.2,4,50
2025-08-01T19:30:00Z,WriteSensor,LS-0001086,1161.9,307.6,4,50
2025-08-01T19:32:00Z,WriteSensor,LS-0001087,1149.8,334.2,4,50
2025-08-01T19:34:00Z,WriteSensor,LS-0001088,1233.0,340.5,4,50
2025-08-01T19:36:00Z,WriteSensor,LS-0001089,1246.7,338.0,4,50
2025-08-01T19:38:00Z,WriteSensor,LS-0001090,1144.9,315.9,4,50
2025-08-01T19:40:00Z,WriteSensor,LS-0001091,1206.0,255.0,4,50
