run_id,peer_count,block_id,serial_position,tx_id,timestamp,latency_ms,rbac_overhead_ms,host_id,session_id
PEER-32-R1,32,202936,76,4795fe403dee53dee008649c,2025-10-02T00:04:12+01:00,744.7,313.1,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202936,77,e8300df50e1015c697c44ee1,2025-10-02T00:04:12+01:00,743.2,312.9,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202936,78,ee3f9ea4b443e5c4ed214a24,2025-10-02T00:04:13+01:00,827.3,315.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202936,79,6a08a3b0394a589352d6f4e0,2025-10-02T00:04:13+01:00,852.2,307.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,80,80aea77accc0bc452d455355,2025-10-02T00:04:14+01:00,778.5,317.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,81,28366ba665c40cccc1bc6e49,2025-10-02T00:04:14+01:00,753.2,312.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,82,0133ddc977f8c5c694b198d6,2025-10-02T00:04:15+01:00,879.5,316.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,83,5c983c7d59dbb5c07b2a99c2,2025-10-02T00:04:15+01:00,900.7,322.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,84,c7f9a214fca68325b97baebe,2025-10-02T00:04:15+01:00,784.4,318.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,85,a5275a6cae164fe24eb718a8,2025-10-02T00:04:16+01:00,825.1,322.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,86,e291b1db825cd67ecb358201,2025-10-02T00:04:16+01:00,868.6,314.2,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202937,87,1dcaacdf1c2a719d4da47373,2025-10-02T00:04:17+01:00,869.2,320.0,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202938,88,600e076c7d3973f16e012453,2025-10-02T00:04:17+01:00,847.0,311.9,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202938,89,af3123a40f077103e23bc402,2025-10-02T00:04:17+01:00,827.0,324.9,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202939,90,278204f271aa104a30bea18c,2025-10-02T00:04:18+01:00,844.5,318.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,91,0a649fd6a82f484a1fc12821,2025-10-02T00:04:18+01:00,800.0,316.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,92,9add18d5f685b92b029ebd74,2025-10-02T00:04:19+01:00,785.8,316.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,93,2cc044f9e96058fc400c8931,2025-10-02T00:04:19+01:00,716.5,312.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,94,fe8dfff1b2859ba93d031716,2025-10-02T00:04:19+01:00,793.0,326.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,95,25f562463bd49359a4d887ff,2025-10-02T00:04:20+01:00,733.0,320.2,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,96,8af9c550f1eb4bcc722d134e,2025-10-02T00:04:20+01:00,931.9,310.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,97,ead08f11f9c0afd0763d6d02,2025-10-02T00:04:21+01:00,784.0,318.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,98,d2738f5f7a080f8b0313a0ba,2025-10-02T00:04:21+01:00,752.2,311.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,99,43825947c4bf15afcfcd9bf8,2025-10-02T00:04:21+01:00,840.0,305.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,100,80610435d5653e56208ae98d,2025-10-02T00:04:22+01:00,873.4,322.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,101,e620e45cd830549fb0462aed,2025-10-02T00:04:22+01:00,875.7,312.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,102,437bd5a4d7b247612dc365e0,2025-10-02T00:04:23+01:00,840.1,308.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202940,103,e063c30f0f62e216ad4e5ee8,2025-10-02T00:04:23+01:00,847.3,315.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,104,aec447fb025f84edc62ac116,2025-10-02T00:04:23+01:00,863.3,314.6,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,105,cc876578678c34806caaa51f,2025-10-02T00:04:24+01:00,736.1,315.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,106,635cf3a086f5da1277a86637,2025-10-02T00:04:24+01:00,807.2,303.3,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,107,fc8f3a8d715b265b8efc91d6,2025-10-02T00:04:25+01:00,830.9,321.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,108,42e4e7039a45b70ccac3e340,2025-10-02T00:04:25+01:00,792.8,310.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,109,a66dd189913bb7846c2b2a5a,2025-10-02T00:04:25+01:00,828.7,318.6,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,110,7fe83a1d3de95ad1080f657f,2025-10-02T00:04:26+01:00,801.6,324.6,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,111,6d93a64f3640878f4aecb556,2025-10-02T00:04:26+01:00,794.2,326.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,112,c800faba2e4f249da79efe67,2025-10-02T00:04:27+01:00,806.9,318.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,113,ef0fcbf500e18927f917f763,2025-10-02T00:04:27+01:00,832.4,311.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,114,4dea7ef9b258955244145818,2025-10-02T00:04:28+01:00,728.1,315.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,115,25063fe56fcab85d07296dd8,2025-10-02T00:04:28+01:00,816.6,310.2,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,116,6af4d5df4ebb8fcbe8f3fdd2,2025-10-02T00:04:28+01:00,774.1,316.3,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,117,59990baa8d6bbbc2682511d1,2025-10-02T00:04:29+01:00,864.7,318.9,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,118,ed2c8791dbadfc50eb232f2a,2025-10-02T00:04:29+01:00,784.0,312.9,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,119,f5b55e9b219e97b786c19c39,2025-10-02T00:04:30+01:00,815.0,315.6,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,120,4160bfb5af5e63223fcb130b,2025-10-02T00:04:30+01:00,747.8,315.3,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,121,7ddfb2bf1d67a588f3544bbc,2025-10-02T00:04:30+01:00,770.9,316.2,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,122,ce01e7543aff9caf7218f26a,2025-10-02T00:04:31+01:00,819.2,316.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,123,8e0abc175c077a2b84eefc72,2025-10-02T00:04:31+01:00,823.2,306.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,124,1fe63283d91c2eb1e021938a,2025-10-02T00:04:32+01:00,699.3,326.2,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,125,8cb01b9827b5e96ee9fac93a,2025-10-02T00:04:32+01:00,882.3,317.7,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,126,6381852ea695fad1a052efb8,2025-10-02T00:04:32+01:00,880.5,323.4,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,127,06c2d8fac25c7b3c000be8cc,2025-10-02T00:04:33+01:00,921.9,321.5,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,128,0c11de8ad5304f5f35ccad78,2025-10-02T00:04:33+01:00,885.8,312.8,bench-host-01,peer-scaling-2025-10
PEER-32-R1,32,202941,129,58ab72c5f0cf37714ffe1e38,2025-10-02T00:04:34+01:00,805.9,310.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,0,4f3c33a804a426a02cad7dbe,2025-10-02T05:04:34+01:00,1130.5,315.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,1,55ed5452b6449412a4b997a7,2025-10-02T05:04:35+01:00,1158.8,310.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,2,f21ac2788d260fdd159ea6de,2025-10-02T05:04:35+01:00,1197.1,324.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,3,ef25f1c7169dfb3bfeb73e9d,2025-10-02T05:04:36+01:00,1173.6,311.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,4,45090f8a5abf822bc20fefb6,2025-10-02T05:04:36+01:00,1119.5,313.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,5,c5d3a5ae1a0c4dae55713ec8,2025-10-02T05:04:37+01:00,1179.3,314.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,6,f25dc0d2ad94f63c4aac1214,2025-10-02T05:04:37+01:00,1157.2,313.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,7,8ca1931f24e7db84de1a1c11,2025-10-02T05:04:38+01:00,1159.2,315.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,8,535012625a38b5f2f7a64ceb,2025-10-02T05:04:39+01:00,1092.5,314.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,9,9c7059842b91185e2d323c4e,2025-10-02T05:04:39+01:00,1054.8,321.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,10,a47baddb693aea6011ff35c9,2025-10-02T05:04:40+01:00,1203.5,325.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,11,bb9c0f069b6ca8fb5c9ad703,2025-10-02T05:04:40+01:00,1210.5,320.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,12,ce3b628947e7bc6df6ff6879,2025-10-02T05:04:41+01:00,1166.7,310.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,13,f8fe9e6d96242eb47428bb4d,2025-10-02T05:04:41+01:00,1173.4,321.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,14,e35ba66b99e3c319228a5e4f,2025-10-02T05:04:42+01:00,1077.7,326.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,15,79d78b183fe988393c876db0,2025-10-02T05:04:43+01:00,1078.0,328.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,16,55fb16f6034ebd764ddd0814,2025-10-02T05:04:43+01:00,1187.0,323.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,17,9fbe5b94832093ed26c3d682,2025-10-02T05:04:44+01:00,1131.8,310.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,18,9e140e90e9afb8de32e11897,2025-10-02T05:04:44+01:00,1185.9,327.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,19,0045be0d4935ffd17bb43479,2025-10-02T05:04:45+01:00,1239.8,323.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,20,44ea60ced58392eb200da53c,2025-10-02T05:04:45+01:00,1105.7,316.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,21,9d265a5d7673187685a076ed,2025-10-02T05:04:46+01:00,1141.9,313.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,22,91557ea9c9b688a8a46361f5,2025-10-02T05:04:47+01:00,1189.0,320.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700836,23,87052e056d2efeb0b3b00d51,2025-10-02T05:04:47+01:00,1123.8,321.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,24,bfd65364911ec3a8726f4c62,2025-10-02T05:04:48+01:00,1162.4,328.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,25,a9796604147811e94351aeec,2025-10-02T05:04:48+01:00,1095.8,317.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,26,b8193470458d7543174e3b44,2025-10-02T05:04:49+01:00,1164.2,316.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,27,132f7058fc4ce1a583019cf0,2025-10-02T05:04:50+01:00,1147.1,313.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,28,3e17040a29d18a1229e7b793,2025-10-02T05:04:50+01:00,1129.4,315.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,29,6475160ca594bb292379b01d,2025-10-02T05:04:51+01:00,1137.8,317.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,30,4acbd1850e44c689b73e53fb,2025-10-02T05:04:51+01:00,1138.6,315.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,31,7fd033c788c0fafabaedd66a,2025-10-02T05:04:52+01:00,1063.5,316.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,32,f2ae1f888e264670d28772e1,2025-10-02T05:04:52+01:00,1142.6,327.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,33,a115b9ee362381a03c063a51,2025-10-02T05:04:53+01:00,1102.7,326.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,34,2c4e8684a246283702dd6a8e,2025-10-02T05:04:54+01:00,1141.1,316.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700837,35,4650769e276f0ade7f7d9b96,2025-10-02T05:04:54+01:00,1165.4,323.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,36,e021dc1c6281b3d7f05ea877,2025-10-02T05:04:55+01:00,1136.1,325.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,37,dc0c5051d67008ebb3db5826,2025-10-02T05:04:55+01:00,1088.5,323.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,38,d2463cf288b80c7763005232,2025-10-02T05:04:56+01:00,1326.5,323.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,39,2381f422ab78f16160c5f7f5,2025-10-02T05:04:56+01:00,1150.9,310.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,40,368649c82f07eb25007e431f,2025-10-02T05:04:57+01:00,971.1,325.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,41,7ca0c8c550d826e706469a1b,2025-10-02T05:04:58+01:00,1149.4,319.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,42,1c5c252d0292a57cc247cef8,2025-10-02T05:04:58+01:00,1171.7,321.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,43,61df4ff453b02e281fae7d8f,2025-10-02T05:04:59+01:00,1176.7,324.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700838,44,4b19b1e291216672a88a75a5,2025-10-02T05:04:59+01:00,1168.2,324.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700839,45,4fa7c8368c4d8703be2c7a68,2025-10-02T05:05:00+01:00,1170.2,318.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700839,46,c4608ef92ecf0d3eb7405750,2025-10-02T05:05:00+01:00,1112.1,331.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700839,47,8d46693c965d1fd6607811cc,2025-10-02T05:05:01+01:00,1093.1,324.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,48,1a6671bbdc0aa9cc854147ea,2025-10-02T05:05:02+01:00,1150.0,325.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,49,968f9454d155f6cc44ca3219,2025-10-02T05:05:02+01:00,1132.7,314.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,50,22eba0456fc1388d4431788e,2025-10-02T05:05:03+01:00,1169.7,312.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,51,0708661e5553139f3025aa51,2025-10-02T05:05:03+01:00,1137.7,320.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,52,a852d8fadf4c9af7806e2b64,2025-10-02T05:05:04+01:00,1104.5,316.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,53,07bd7912f4fc52537db0ffbe,2025-10-02T05:05:04+01:00,1181.7,326.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,54,9ea615210095bdb59a6c1dbb,2025-10-02T05:05:05+01:00,1257.4,319.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700840,55,9bef33e535fbf0e38c9cbc77,2025-10-02T05:05:06+01:00,1085.1,323.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,56,1151ff6e189911f1f33ad443,2025-10-02T05:05:06+01:00,1165.6,327.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,57,af79adf84b6df69db17b3320,2025-10-02T05:05:07+01:00,1093.3,312.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,58,1e2636971ba7d0a4bf4892c1,2025-10-02T05:05:07+01:00,1139.8,310.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,59,8b364035a2be6ab4d1f610b7,2025-10-02T05:05:08+01:00,1095.9,321.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,60,fbad42585b4b212d6c66e051,2025-10-02T05:05:08+01:00,1120.4,317.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,61,02194a6fac1ff336aaf6d4f8,2025-10-02T05:05:09+01:00,1139.0,314.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,62,c8f7a9ca58db942ad7d448df,2025-10-02T05:05:10+01:00,1233.3,317.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,63,23cd2e97d79a9956f88ed41d,2025-10-02T05:05:10+01:00,1172.5,319.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,64,c1ba2e6baba041d9441d08d4,2025-10-02T05:05:11+01:00,1144.0,325.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,65,2f82aa8ab4bef83710a8d1e6,2025-10-02T05:05:11+01:00,1158.6,313.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,66,f18b9fb03d4d7de06c164c47,2025-10-02T05:05:12+01:00,1038.4,314.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,67,f0ce7f5bb9a00148eac6cdf4,2025-10-02T05:05:13+01:00,1135.9,319.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,68,8dffbe53d8ec86765ad87b5f,2025-10-02T05:05:13+01:00,1165.4,310.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700841,69,5dcbfa5ef99b0feec805c09d,2025-10-02T05:05:14+01:00,1145.2,328.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700842,70,98bfd4f84ccb23325f8b35fe,2025-10-02T05:05:14+01:00,1227.8,325.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700842,71,84e62d7a58a3eee7bc5dd54c,2025-10-02T05:05:15+01:00,1146.2,319.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700842,72,0ce8332cb25493d11ceb610b,2025-10-02T05:05:15+01:00,1212.9,322.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700842,73,679d3e330aea65445a54e318,2025-10-02T05:05:16+01:00,1060.9,317.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700842,74,0e623602e36197dd006bbc9b,2025-10-02T05:05:17+01:00,1099.6,319.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,75,195807d54feae24992d9e6da,2025-10-02T05:05:17+01:00,1195.7,319.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,76,26930082fd230a18401882c1,2025-10-02T05:05:18+01:00,1238.3,316.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,77,5037a6953b6c211768f15890,2025-10-02T05:05:18+01:00,1219.5,327.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,78,5069994a386e0f7958568973,2025-10-02T05:05:19+01:00,1133.2,320.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,79,9e996b4a22d8224390661028,2025-10-02T05:05:19+01:00,1241.8,317.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,80,9bf9a867ef32331b2e919f5a,2025-10-02T05:05:20+01:00,1091.1,317.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,81,a11314531a14e6dfb1fa70d1,2025-10-02T05:05:21+01:00,1163.3,319.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,82,8b7ed31161b05af64b7debdd,2025-10-02T05:05:21+01:00,1137.7,316.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,83,093b63160dc8d282c4b36f94,2025-10-02T05:05:22+01:00,1217.8,317.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,84,83968ed1ca06751ece7810f5,2025-10-02T05:05:22+01:00,1139.3,323.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,85,f9b4741e812bea9e40c930c9,2025-10-02T05:05:23+01:00,1156.3,322.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,86,b2cac7fb13d4972aba849090,2025-10-02T05:05:23+01:00,1135.9,314.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,87,23a669f434770bb15673bcf1,2025-10-02T05:05:24+01:00,1176.0,319.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,88,40ef5247f6efcb3af0c0c498,2025-10-02T05:05:25+01:00,1129.0,312.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,89,d2b8a0668a0f8c16a8e75ff1,2025-10-02T05:05:25+01:00,1183.4,319.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,90,571bfd4542f6cdef5740964c,2025-10-02T05:05:26+01:00,1268.7,318.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,91,eb5b1c89c96ca56cc44378d9,2025-10-02T05:05:26+01:00,1022.3,324.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,92,29344ec4a7d5679fb5879444,2025-10-02T05:05:27+01:00,1108.1,328.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,93,09cd935b9ca72057006d9337,2025-10-02T05:05:27+01:00,1117.1,321.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,94,1338f67e01d16118b01cda5b,2025-10-02T05:05:28+01:00,1178.1,323.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700843,95,b6d679eb1356a4ee0371bc21,2025-10-02T05:05:29+01:00,1133.9,329.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,96,0f490d58a3fb94b63438ac64,2025-10-02T05:05:29+01:00,1086.0,323.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,97,6171bdd68ba584086768173f,2025-10-02T05:05:30+01:00,1166.3,322.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,98,43db918a9484c129e01fe885,2025-10-02T05:05:30+01:00,1184.2,319.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,99,9a084226b637ccbb7165e015,2025-10-02T05:05:31+01:00,1126.2,323.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,100,7dad2327635d6d97c4e60193,2025-10-02T05:05:31+01:00,1147.9,319.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,101,0d443a7804f292208b752751,2025-10-02T05:05:32+01:00,1195.7,324.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,102,5494e1579397b0095db668c2,2025-10-02T05:05:33+01:00,1146.3,318.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,103,4752f45db38e0456e691fe28,2025-10-02T05:05:33+01:00,1130.4,323.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,104,1a2c370b0555ba83c75611ac,2025-10-02T05:05:34+01:00,1125.7,322.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,105,9ec04ad00d6f9ac1a1333a64,2025-10-02T05:05:34+01:00,1182.8,319.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,106,66504daeff53677b4b688c41,2025-10-02T05:05:35+01:00,1138.4,323.5,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700844,107,b7143c9782c9aa61260c3a50,2025-10-02T05:05:35+01:00,1182.4,317.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,108,9f7286d7e662a2485252cb35,2025-10-02T05:05:36+01:00,1098.9,314.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,109,fa49fda442faa4341014f58e,2025-10-02T05:05:37+01:00,1215.2,322.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,110,c62ee2cd7fe5b28d9acf58b4,2025-10-02T05:05:37+01:00,1177.8,317.9,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,111,4a4518618257eaf2d71b701d,2025-10-02T05:05:38+01:00,1162.5,311.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,112,fc82c923bcf52cf7cd5ab50a,2025-10-02T05:05:38+01:00,1175.7,317.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,113,21833354fabeb9d1493c34d3,2025-10-02T05:05:39+01:00,1062.0,315.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,114,093733a96434223b810669c5,2025-10-02T05:05:40+01:00,1088.7,321.4,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,115,46a8630936a391e0d127562d,2025-10-02T05:05:40+01:00,1082.4,315.3,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,116,086a2f05b5408c8f29ccf68b,2025-10-02T05:05:41+01:00,1213.5,323.0,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,117,26e907ce21b724303a4d3acd,2025-10-02T05:05:41+01:00,1170.3,309.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,118,ce0e4ca0dcc8429ddb69a37f,2025-10-02T05:05:42+01:00,1070.0,318.1,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,119,78584b83608cf4d1dc287e55,2025-10-02T05:05:42+01:00,1112.1,324.6,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,120,a80bdd3d710bb3bb565accb7,2025-10-02T05:05:43+01:00,1100.8,325.7,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,121,d78aad98b5b54f99aa5bcdb2,2025-10-02T05:05:44+01:00,1174.7,313.8,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,122,18d64e6065e3076375fa42f3,2025-10-02T05:05:44+01:00,984.2,307.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,123,7034d4c6c728b7b8802bf4a2,2025-10-02T05:05:45+01:00,1242.9,321.2,bench-host-01,peer-scaling-2025-10
PEER-08-R2,8,700845,124,d197ab3ce34d7a1f85adcf62,2025-10-02T05:05:45+01:00,1141.5,322.7,bench-host-01,peer-scaling-2025-10
